,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
13,1.0,0.0,0.6829819607501383,-0.9403943562262295,-1.1933902448840097,0.9466784912499873,-2.675697259302407,-0.5446014921243657,-1.0903754246156605,0.08212568183815028,0.6060673622107061,0.855593158817545,0.7287281150208808,-1.1338496262909674,-0.9170203720106985,1.0
14,1.0,0.0,-0.267894018327469,-0.9382911743923531,-0.8517623763716187,0.9445860993866058,-2.133466394422304,-0.6477179828544016,-0.7306364589896445,-0.0541332504532216,0.568934114707882,1.0374559663446192,-1.019849864227168,-0.7173008631443446,-0.4140049280737723,1.0
15,1.0,0.0,0.5237031705294126,0.9189055243131774,0.635599320174668,0.0,0.4779940985652013,-0.816069309193891,-1.7451106011643742,1.0840781763621337,0.8665273729893208,-0.43628104301114223,-0.8910475784884007,-0.22796005181348622,-1.1988897195634913,3.0
16,1.0,1.0,-0.6357334026738476,-0.6656363805266737,0.6394992737773174,0.6733301085791242,0.7315012698725655,1.108307555394379,0.9065823274647975,0.08358496120641713,0.18301212003051642,0.01298582960957954,0.11964732608103795,1.188824810333951,0.13544594322742307,0.0
17,1.0,1.0,0.29122447424190145,-0.9543156012482544,-1.2040419349304718,0.9605283159979187,-2.0827131711574998,-0.9953606443253292,-1.0904773131822294,0.2988643947991985,0.9402310632469928,1.3029406488442998,1.5915879667050252,-0.8823058738433335,-1.0395174496277528,1.0
18,1.0,1.0,-0.8385773075465291,-0.8297738208983138,0.9438852080992369,0.8366254733345558,0.7250276444561361,1.7050197260043503,1.1848838337461767,0.08022672666300627,0.8819422756592317,0.5517664054946416,0.07532926462756019,1.5786948816192607,0.014524728529970722,0.0
19,1.0,1.0,-0.2578405303308638,1.0808003158654578,0.0546095621017922,-1.06414682973494,0.1512054875438592,-0.6772260788015312,-1.297418795021444,0.6020407334215001,0.8410547243036809,0.40052385217764275,-0.5239176172878554,-0.5381882179396478,-0.7144694580778678,3.0
20,1.0,1.0,1.229681438735467,0.5984983450569005,1.0187771747777656,-0.5843192165643932,0.2182722468580647,-0.9354050824547215,-1.4199409657164601,0.0,0.8501290946797272,-1.1730770639670116,-1.18937210517305,-0.2120225040275934,-0.6629912693708724,3.0
21,1.0,0.0,0.16289465687347035,-0.8608377875300823,-1.2733852400475298,0.8675300722511701,-2.253616882151229,-0.4921587397019159,-0.7208620011973353,0.6177488750610098,0.17042447990623905,1.4357874378958677,0.7245759166675099,-0.8833474462739469,-0.8177410080757788,1.0
22,1.0,0.0,-2.623235699623636,-0.7215456185146041,0.1832455750613358,0.7289525149585937,0.4870571741482021,0.6120814102657645,0.5422017640798897,0.08142122255479046,0.311799706577528,0.8149049256707996,-0.051245113124667764,1.0520694439741254,0.34482559647852873,0.0
23,1.0,1.0,1.5946953329912965,-1.240839168490423,0.40591189067555256,1.2455819291034977,0.4572784972326279,2.085104919139356,1.4340034189452655,0.5610553154344261,0.7975794259605737,0.49430550588108824,-0.956043540343156,1.4215847378585735,-0.9058842740455118,0.0
24,1.0,0.0,0.3454344585373217,1.1145833626282344,-4.454144349310457e-17,-1.0977565590641332,0.9425414584481543,-0.803960946858998,-0.09369491793456276,0.4378878937486474,0.5618245121224619,0.9621194593130353,0.7493359849128455,-0.18918811965220056,-0.15503812161919361,3.0
25,1.0,0.0,-0.857435811174148,0.6656071934328293,0.4281935268182248,-0.6510837758815843,0.22163853207460807,-0.12593477977663234,-0.9518328660188613,0.9217863323346056,0.09118177593723185,0.03355309730652264,-0.8884379247077391,-0.007022945343927044,-0.4382732170356416,3.0
26,1.0,0.0,-0.6172034444055949,-1.1620396884717754,0.009306669999181191,1.1671867146841142,0.18590411977591914,1.6589919803790163,1.4034015027660407,0.8651929002728496,0.5475316000783405,1.8140749113940395,2.0930071769530496,1.3366788241777163,-0.4513003505043505,0.0
27,1.0,0.0,0.9970713243042093,-0.9657983893373682,-4.454144349310457e-17,0.9719521938479423,-2.4708717511265896,-0.3734341703920013,-0.9445067361432425,0.4295367353127845,0.16774121285782406,0.7429752430881245,1.3175760882328216,-1.0651723048375679,-1.065676774093144,1.0
28,1.0,0.0,1.4822671110161887,0.9671061141661819,-1.2233178584005027,-0.9510359143031876,0.29000001647209983,-0.42825151767053066,1.3468599435126132,-1.7030019892863983,-1.6840038159709974,-0.7138156296036854,0.9881502713085063,-1.2124660008391208,1.5136956527112437,2.0
29,1.0,1.0,0.9094154224253117,-1.306518770349471,0.3303520546846642,1.3109245743785838,0.3091619477047297,1.6875407401477769,1.0878044439271544,0.16730337655303354,0.7478805493427197,0.10843013169721269,-0.04709472961398408,1.2612650843309492,-0.6547967821889424,0.0
30,1.0,1.0,0.1660486923233857,0.9510570417353895,0.9357058627552439,-0.9350691785563724,0.6473441394589867,-0.6306357480513561,-0.9524755568434911,-0.011161003350400019,0.4441575709996883,-0.974027372029239,1.3496853114903185,-0.11655878135261459,-0.06710497070540763,3.0
31,1.0,1.0,-0.055916552464407625,0.4735664572854694,0.4573682325346272,-0.4600282678507481,0.5616333389454652,-5.783908895756885e-17,-0.5960446539140007,0.24064233161863896,0.5425457390415417,-0.09243729229105829,-0.7122377205421807,0.04217616956605778,-0.2375082810783596,3.0
32,1.0,0.0,1.589307189097691,0.7562196246530204,-1.3110750997915999,-0.7412313374249779,0.1310077762446003,-1.012896850058488,1.1840795967822144,-1.9896690509471362,-1.9784753904152967,-1.1913852024020382,-0.925920125333341,-1.3881846553513333,1.7279079522491287,2.0
33,1.0,0.0,0.8860887019103126,0.7924386008284654,0.7318046396064538,-0.777264499098794,0.22112064204129356,-0.8282467175049857,-1.2115338692933348,0.45786156908988923,0.7690714748803521,-0.458188510726518,-1.1473518168301362,-0.289146989351701,-0.6410342460244192,3.0
34,1.0,0.0,-0.6484152535453823,0.9724978705661058,0.32013517596207325,-0.956400009332356,0.02924238469833466,-0.008425807091488824,-1.416294985946086,0.19957840585826606,0.23227174283149948,-0.9448804121648536,-0.6897191038241195,-0.44910799362653736,-0.4034991752764263,3.0
35,1.0,1.0,0.10066816580951526,-0.6672203726759656,1.608247678873291,0.6749059743608902,0.9601497195808414,1.0043100011141501,0.8600267229634009,0.8159885880250198,0.7558658639412895,0.4047703638930563,2.2035537777265892,1.6902336533911055,-0.23341103748739472,0.0
36,1.0,1.0,-0.2727564896460885,1.2551441881983585,-0.9695057664493657,-1.2375962643125396,0.603582431643926,-0.4888775340612393,1.4392995899381213,-1.7743956802193408,-1.5435960763090282,-0.10361430079298052,-2.869034184146409,-0.9735425770501862,2.042240075945721,2.0
37,1.0,0.0,-0.08489425316050497,-1.1854849909113887,0.5797395740431791,1.1905117355020918,0.29958098208841466,1.7205805450526623,1.1229163485057965,0.9106918076044672,0.6196150390591315,1.0235197791037005,-0.07878407026395201,1.511569033291321,-0.5984859471951679,0.0
38,1.0,0.0,0.2814338225327892,-1.100584471226183,-1.2966428129195426,1.1060467816284913,-2.688903455151922,-0.2659939585744661,-0.9782893138042549,0.04160298665215142,0.5068033638129293,0.8434437032830769,1.092791866176168,-1.0185685271721732,-0.8678534489191192,1.0
39,1.0,1.0,0.5595803237721999,-1.2718231442678158,0.5559103478442524,1.2764069475434523,0.22526376230780865,1.598286232362085,1.1628483366173288,0.644457439188167,0.4083859374061647,0.5056435813237449,-0.3149734395384707,1.3811284146378822,-0.5166461329038426,0.0
40,1.0,0.0,-0.2743992164429194,-1.0185303080835977,0.1944242982152056,1.0244135816118956,0.2811958859057558,1.531323222394526,1.0866231266634938,0.20840395901542114,0.04533140595291392,0.2245373505812095,-0.14471725667412735,1.1062701690707126,-0.12499166861878405,0.0
41,1.0,1.0,-0.5887514162844835,-1.1310045904137347,-1.4380808155555294,1.1363108362365542,-2.166352411537764,-0.5347780268641004,-0.9431263933218509,0.7227867408353612,0.4800810170011025,1.630043528304528,-1.2110885658856307,-0.7043058434132519,-1.0419337727711422,1.0
42,1.0,0.0,-0.5589852067259072,1.3184673282328643,1.1369660243809292,-1.3005945371379306,0.32987754903730265,-0.4448238286060552,-5.648578695318763e-16,0.6388356707188132,0.20165835894621667,2.795608922035752e-16,0.351782459594802,-0.1822866996856732,-0.06531899272985883,3.0
43,1.0,1.0,1.5841161724197055,-0.8251655341311923,-1.2115650300797067,0.8320408284976991,-1.8351617352332505,-0.38628121351393324,-0.4635964752949977,0.6357279166409435,-0.43678250593147083,0.5027364311888902,6.878786317338385e-18,-0.8693715838579165,-0.8893902421536785,1.0
44,1.0,0.0,1.5753111567886917,0.6972082460327615,0.7631490269151265,-0.6825227053499465,0.2889642364054708,-0.5905428677411676,-1.5991120441438562,0.0,0.7283171372145817,-1.3456990306838104,-1.6362713755019938,-0.29281254513335636,-1.1114818562895727,3.0
45,1.0,1.0,-2.698998259493478,-0.6018181071250863,0.3032054026452919,0.609839242573304,0.6885163971074758,1.5588218744556976,0.8014329134269,1.1017134281271346,1.1573528227587122,2.3233915022712286,-1.0104857923230472,1.533361845236097,-0.43848333209158846,0.0
46,1.0,1.0,1.016389791434941,-0.81156698608681,-1.4605201478176777,0.8185120451925383,-2.6018979295551152,-0.26914055561238287,-0.8779732604689294,-0.06367921345229799,0.6154935688259705,0.9062656964129225,0.7080188071511233,-1.2490218702052438,-0.9671328128540387,1.0
47,1.0,1.0,-1.558617317133456,1.630385145515917,-1.5214801052854396,-1.610912119961373,0.265659184906326,-0.4587906880012721,0.5856388930436179,-1.408842806861479,-2.31551443806352,-0.5130399949114789,0.12221895120254692,-1.4761786193077666,1.9248908171993662,2.0
48,1.0,0.0,-0.9816259570145652,-0.8378861487051305,0.7168489290898206,0.8446961824014836,0.4559837721493423,2.1072407169605087,0.8867142769682882,0.27806447747722934,0.8212142034342592,0.40870463368075527,-2.209986375732984,1.458906031189105,-0.3081069398765247,0.0
49,1.0,0.0,-2.1446108200989804,-1.614877222492075,-1.151629413146511,1.6177010527008753,-1.4902469730459071,-0.663393283231539,-1.0385745564117208,0.7883167907115648,0.5869182440048323,1.3991337549321956,0.5917725663775681,0.0010220271921843173,-0.93225371356685,1.0
50,1.0,1.0,-0.3582439921531694,-0.7369787959607486,1.663538417289997,0.7443065154517007,0.7387517303389654,1.157199780425072,1.1031204444790452,0.23256464265572893,0.35608320840715646,-0.014891706799856231,-0.4030938929072824,1.6363583480638206,0.38086032857342544,0.0
51,1.0,1.0,-0.5592480430134003,1.1660040423007867,0.5508609484001437,-1.1489134348146608,0.8322308813522021,-0.5152008575932885,-1.0925741913285567,-0.6157171481009335,0.4956896797342344,-1.3607757748611822,-0.5672566802567364,-0.32539920998942573,0.12105306189505909,3.0
52,1.0,0.0,-1.833478364779205,-1.4108662783794026,0.7804714740303456,1.4147367475578858,0.01966141908201959,0.7995168534471767,0.46221889839218006,0.40655908937235224,0.021207341836513367,0.1096900061920971,-0.11619537553357505,1.3945279173920884,0.16433676342012454,0.0
53,1.0,1.0,-2.1753626657356553,-0.6032789674630828,0.8396081148694249,0.611292608247886,0.7566189364883095,1.3013709631287038,0.9842679736279751,0.11555471405222591,0.7799439434232033,0.9900001908958014,-0.5220029265453022,1.4862836880478585,0.3363159367126785,0.0
54,1.0,0.0,-0.8193902585595441,0.9071792905339319,0.6015506791505438,-0.891416533730993,0.7561010464549959,-0.6251384260461028,-1.1027991959726748,0.4258751954745944,0.5052521293875516,-0.34873022049637276,0.3708141597498434,-0.021560271446428213,-0.2920331380965853,3.0
55,1.0,1.0,-0.4837483194310513,-1.487311701157331,-1.3051349061516668,1.490789981775141,-1.5788061687426576,-0.7934716567836017,-1.2866195512680836,1.0235997871885791,0.3860621290659009,0.8437580857455405,0.5099397079819137,-0.34282291777807533,-1.431592144024705,1.0
56,1.0,1.0,-0.7578208582143213,-1.1930472755244836,-1.8566761351424326,1.198035223266271,-1.1499468784189154e-16,-0.30573678098596113,-1.0656804421613388,0.8951093033871448,0.6112013140332109,1.9138368867973077,0.2704303406409456,-0.7977448592841659,-1.3803240703736568,1.0
57,1.0,1.0,0.7352863819612346,-0.8760705952329931,0.4868272131686702,0.8826847309595311,0.6905879572407327,1.6312202284813724,1.0856068329476969,0.5150496733549932,0.6816603478476964,0.38593257406785486,-0.48046165356612913,1.3045997683279829,-0.6513298837658184,0.0
58,1.0,0.0,-1.3840283131662663,1.0669227521338749,0.19642406439817398,-1.0503404621789783,0.6988741977737625,-0.3023378762818987,-0.9180393349991913,1.2795647228361804,0.2266560216348789,0.7944061081271725,1.1032831567749752,-0.008891817328886522,-0.5381829261384019,3.0
59,1.0,1.0,-0.859932755905331,0.963912884690564,-1.2083973677141013,-0.9478590670781537,0.6955079125572193,-0.5837881668052168,0.8417964559784842,-1.7064651038819372,-1.6380322533448117,-0.802856589101229,-0.5551367897431893,-0.9350284598469731,1.7163516241720482,2.0
60,1.0,1.0,-0.4159365572578711,0.7433765915639698,-1.669048084089116,-0.728454193050763,0.17476948405966125,-0.22264861999659935,0.7290392928490262,-1.6178117537333019,-1.941296854758409,-1.0332067302713934,0.21728096644652506,-1.195292087098738,1.412945483384696,2.0
61,1.0,1.0,1.3225940663642235,1.1449682981056069,-1.3585385358152708,-1.1279856104652852,-0.2765716799737768,-0.9892298495408974,1.2481623781414835,-1.8941508803685423,-1.9308241766262622,-0.41064717359268904,2.193946080391785,-1.6704931802846579,1.913019316538365,2.0
62,1.0,1.0,0.05368617942015107,0.70189249762221,0.5825075079739667,-0.6871829252861978,0.7032762630569346,-0.267713377627275,-0.8062823191674547,0.9261469361429875,0.14040025792174365,-0.30063145339527275,1.0376633746508481,0.1153887425930155,-0.5740075431773518,3.0
63,1.0,0.0,-0.22446032181925957,0.8192325689817814,0.7399907644337178,-0.8039210059441214,0.635432668692757,-0.5507566162865288,-1.0405313596107812,0.8074895035546731,0.4037669358277393,-0.23955295488842923,1.3807799609755325,0.045468180119574896,-0.49447899450144256,3.0
64,1.0,1.0,-1.2545814415759902,-1.2449448480325258,0.6446547137696937,1.249666545245181,0.1563843878770024,1.3186225485075547,0.6846745593681476,-0.04979545520057089,0.3292815663055281,-0.13509902034277282,0.37494961806898575,1.3128853681582964,0.08753971047152537,0.0
65,1.0,1.0,3.2627858315652816,0.23977937996887677,0.7794367205105749,-0.22744059023691157,0.03234972489822064,-1.0966794212519166,-1.004979323913014,-0.09336627432557944,1.0917300794587284,-1.258321136186636,-0.13115097470586162,-0.37572583564937934,-0.9218530182974775,3.0
66,1.0,1.0,-0.18096091623917693,-1.4094741491537473e-17,0.7406863351728517,-0.975059118844061,0.9844905511466148,-0.16158790794212483,-1.0672621958542063,0.5128228375330736,0.10708127595482743,-1.1379719686811522,0.03996999692173284,0.05067489642837696,-0.42083366739204725,3.0
67,1.0,0.0,-2.003402024643395,-0.8618003679094184,0.7077604167540908,0.868487714296728,0.48136038378174395,0.8075477398668957,0.7680395964485842,0.6835120077779082,0.7135228623864948,1.4561650041851317,-0.2359362829938979,1.4418272225221451,0.03196427817356507,0.0
68,1.0,0.0,-0.38945580129295676,0.8409038725392782,0.7399319990434078,-0.8254811290405615,-0.05931681099841566,-0.03814856326274626,-0.8937940859212344,0.9134450037702765,-0.09094365175976014,-0.098484853919851,6.878786317338385e-18,-0.12062767431312171,-0.2653485259913265,3.0
69,1.0,0.0,1.2120056984015664,-1.097960923935428,0.7789880577061947,1.103436693943275,0.4554658821160276,1.6981268678428847,1.3536117970745996,0.41030339095788654,0.2514794962200781,0.002250899923823436,0.3742700038448485,1.3815672729887332,-0.3585345533037855,0.0
70,1.0,0.0,-0.5495888094480345,-1.17900476056412,-1.5409364640419758,1.1840647507321298,-1.983796174794463,-0.007404174518699788,-0.682604585377851,0.6238504885328112,0.09045183533633512,1.1903148672691624,3.154971337765646,-0.5965976289962289,-0.9700744236372956,1.0
71,1.0,0.0,0.501033540733146,-0.8659479906216956,-1.3498160616639532,0.8726140584272059,-2.68087615963555,-0.6622788462903216,-1.0465237736767672,0.002536483478157697,0.9461592872188402,1.350645488423376,1.0103414525591603,-1.2003704688506345,-0.9325688861507705,1.0
72,1.0,1.0,-4.78096421817002e-16,1.3620356600891685,-1.0290198939532271,-1.3439393500346846,0.5108801156806609,-0.8056931020533026,1.0805360609287338,-1.7890200028872962,-1.7799603925046774,-0.6610484887346074,6.878786317338385e-18,-1.2490550996887293,1.9410696765072788,2.0
73,1.0,0.0,-1.184272734671627,-0.9082807931912323,0.9329727504802748,0.9147296806829222,0.5194253012303479,0.7929446063063224,0.8492943373445044,0.6040809363164595,0.12143649881940785,0.5861774852586494,0.0437996060006839,1.4205706656901533,0.18188137059169238,0.0
74,1.0,1.0,0.3138283949662949,0.6048155697703691,-1.0742467241735576,-0.5906040319696548,0.7874333934705129,-0.13947238885174357,1.2911070036026748,0.0,-1.5429399058002438,-1.314489928776806,0.30473273665143297,-0.7136536408708182,1.6275780130344744,2.0
75,1.0,1.0,-0.3603466824531129,0.922202558922332,0.8847984683049966,-0.906362728126056,0.7514400361551667,-0.39406548769516836,-0.44282528390398906,0.5035364149130036,0.046552253111314404,-0.1461164973817829,6.878786317338385e-18,0.13445559104777913,0.10056684394023438,3.0
76,1.0,1.0,-0.9563279643433692,1.0607573630849751,0.6932689863408357,-1.044206703474568,-0.10851636416327692,-0.3393291294234297,-0.6208928150825386,0.21069109630771876,0.09315422969936471,0.24316486769112922,0.9052439117300367,-0.3037759829948466,0.37424170431109754,3.0
77,1.0,0.0,-4.78096421817002e-16,0.4817646416268668,-1.5327537771986115,-0.46818439298179426,0.13981190681094396,-0.5008456059235278,0.9693901850312465,-1.8842464452379801,-1.9219888888795877,-1.5196864410127364,1.6121100144969611,-1.2398826164026493,1.351066599408328,2.0
78,1.0,1.0,-2.9932434833418315,-0.8607734953086731,0.33386999628581987,0.8674661098686556,0.24597936364038184,1.1271961119157612,0.659628492638781,0.16154576177738306,0.0,1.3061944057825836,2.21007247211926,1.2650956416857742,0.24617657771144982,0.0
79,1.0,1.0,-0.8469223596744302,-1.4094741491537473e-17,-1.2818726494437014,-1.0878265227266797,0.33091332910393145,-1.480685889020685,0.504211205551122,-2.1707629723885504,-2.3434731837102594,-1.5435429765815745,-0.9329731974744176,-1.4726391063944997,2.281876297253183,2.0
80,1.0,0.0,-0.4175135749828288,-1.341996324539585,-0.14292414773915454,1.3462201177901785,-0.04792323026550029,1.8599685024318775,0.9305856974312874,0.37337935137276285,0.5462746077038448,0.6693012040308558,-0.9378254753655277,1.1351809655467973,-0.6226491786290637,0.0
81,1.0,0.0,1.3381014073263073,0.8235819387737838,1.1291659739299031,-0.8082480621296766,0.03519812008144948,-0.6751786486324474,-1.4296275128199456,0.08926809658265152,0.6140241444130841,-1.4799680468058216,-0.24799117046960373,-0.36485635701705693,-0.49637003000496493,3.0
82,1.0,1.0,1.471819368588344,-0.7597857034156679,-1.590774001186164,0.7669964164478532,-1.7934715875514473,-0.9179678088903219,-0.9881384169341638,0.6653707901687479,0.6596522098841933,1.2197984127324661,-0.664566020085695,-1.062422278618134,-1.4806540095883107,1.0
83,1.0,0.0,-0.5003727146149802,1.0090189695433052,-1.4865822231751222,-0.9927337438249131,0.20040504070872037,-0.960008467757079,0.7721576088920176,-1.623896719398757,-1.949428362816718,-0.5639142214772738,0.8547034591555872,-1.3353761310283383,1.7733978618616366,2.0
84,1.0,0.0,1.2198907870263547,0.7246413162008488,-4.454144349310457e-17,-0.7098150354198944,0.5378103974130061,-0.8814951240275666,1.035033190085086,-2.25588464309412,-1.8380459515152683,-1.8578555008403415,0.3397085724028123,-1.1424446040709682,1.7767597027567876,2.0
85,1.0,0.0,0.8736696873262709,0.6906353064129174,0.42631333631035584,-0.6759834869345283,0.30605460750484365,-0.3812123277753877,-0.9877296432301085,1.4717450617610135,0.3826414034189848,0.2909257483712913,-0.2847505090298039,-0.0809654211632941,-1.1125324315693073,3.0
86,1.0,1.0,0.7990241816782742,0.8604319191140067,0.45033438023567907,-0.8449089907225832,0.07507565264665281,-0.8952026655497158,-0.27241183254114204,0.4652311490263238,0.6274661833579392,0.9890430046559266,0.618617805785319,-0.3301177966442759,-0.13528730636018313,3.0
87,1.0,1.0,-0.05644222503939352,0.7531850915149801,1.155204961427396,-0.7382123723764387,0.27705276563924114,-0.8176581286864383,-0.9841432777883491,-0.2037914610005762,0.5645745178113721,-0.9002586412444579,0.580658698205297,-0.10334146783544526,0.16129009510889422,3.0
88,1.0,0.0,0.6455934988542666,-1.1093244903985944,1.0698303367295545,1.1147419618110075,0.6957668575738764,1.6398354138666595,0.5844379602917684,-0.10344197679026453,0.21911442806354053,-1.6176827136043865,2.1627512033160796,1.4039249861527556,-0.325756604576066,0.0
89,1.0,1.0,-0.20809876292282367,-0.8414135164484132,1.3673612573905123,0.8482054536619698,0.6722028610580748,1.4357515789171642,0.9478012349410754,0.38831340555466337,0.5559560927773154,0.028195318593278076,-1.7476676495097985,1.6015888498960709,-0.051346341509388646,0.0
90,1.0,1.0,1.4127469129743042,0.6368336077611455,0.6347469280066892,-0.622457807565393,0.3948727482182511,-0.6542094421072023,-0.8018036956411103,0.0,0.6269270545991814,-1.221149006770509,0.27945440335403465,-0.30446692708247797,-0.2888814122573815,3.0
91,1.0,0.0,-0.8530990124305144,-1.424450674005014,-1.3599253017247153,1.4282514510505422,-2.232901280818656,-1.2426516726450292,-1.7111988072073003,1.0698134166900157,1.038268753809518,1.6813177674209954,-0.04924203530648452,-0.6444858980749464,-1.5550347393935204,1.0
92,1.0,0.0,1.3672105261661514,0.8510861626045259,-1.5533883362684588,-0.8356111808220773,-0.1882714292936836,-0.8621057459887413,0.8364287185462447,-1.9011237697319312,-2.105873080787947,-1.3247241909853213,0.12034490316221257,-1.6386112096473215,1.5613917704111948,2.0
93,1.0,0.0,0.12852881228376759,0.9634573880254758,1.024408167211868,-0.9474059072512302,0.1374814016610295,-5.783908895756885e-17,-0.7680481870736047,-0.14032714569638205,0.1371162897499992,-0.9644110626534964,-0.6305031164464835,-0.2373227452464125,0.2361961125539712,3.0
94,1.0,0.0,-0.22156912265683718,-1.358879752617094,0.9623980390109523,1.3630169286822977,0.36405829123604855,2.0158197208696595,0.7239337972103681,0.6769886194468475,0.550249167481249,-0.18179308966550425,1.3349809276879558,1.6931372227411277,-0.6460770073671454,0.0
95,1.0,0.0,-1.3573504299857322,-1.014396241353693,0.36122210560556267,1.0203007239174255,0.37338031183570636,1.3917337587532248,0.9478375277211588,0.3998288269143556,0.24325665093312232,0.6745549640399809,-0.7654594393548065,1.3100929457013093,-0.030650008498617053,0.0
96,1.0,0.0,-1.7299865765788571,1.2831126755575901,-1.3235541438837504,-1.265421264718556,0.4666005178322855,-1.127248098938356,0.7988698881341545,-1.5955544979426497,-1.9502855709598863,-0.12312581121234392,0.3254859643224924,-1.2100402485447246,2.1568578389647652,2.0
97,1.0,0.0,1.4946204165283572,-1.0643231853256698,-1.4051944236968823,1.0699715272915264,-2.194059528320081,-0.3618813491171403,-0.8683431078169905,0.4921851672204139,-0.002604407576237719,0.3939525928954988,-0.6769666068529041,-0.9860494671273335,-1.2132826008958555,1.0
98,1.0,0.0,-0.74053937231166,-1.4094741491537473e-17,0.8064329527032185,0.0,0.09734492407916893,-0.04319867436251964,-1.1173508662497276,1.4448195270637998,-0.10081967964487955,0.010152756051775735,0.14187376689989473,0.11364362178793087,-0.5762137512647943,3.0
99,1.0,1.0,1.9593806818877597,-1.0646323873490864,0.24179703692962584,1.0702791430133427,0.559820723828865,1.8441785895362244,1.273676636926422,0.5318003660021537,0.37511829196450963,-0.013770231664533977,0.3437778187476698,1.1783391895280897,-0.8922267954089619,0.0
100,1.0,0.0,0.10737049114058539,0.7143941470409844,0.9550858313378205,-0.6996204373934968,-0.0015720722838679852,-0.21802760900736334,-1.5753103585165904,0.483482763437026,0.28190144506829706,-1.3689615422279489,-0.6792366229765391,-0.18914343172613357,-0.5710659323940949,3.0
101,1.0,1.0,-0.5815891274503007,0.8121138456737025,0.9480563965485274,-0.7968388038788663,0.6227443628765559,-0.6961717384913458,-0.17807948343436644,1.7704199945736108,0.09210159603473489,1.6659404951297938,-0.2295779575546241,0.41014457370207014,-0.19012733596232922,3.0
